,text,sentiment
1245,UAE Exchange The Dubai Mall Branch There customer service is amazing!,2
1246,Excellent service and my first choice of sending money back home... I sent money for more than 10 years through UAE Xchange...thank you for the excellent service most especially to MS. ANGELITA DAYRIT LUNA (now at UAE Xchange AL NAHDA BRANCH) who really helped me a lot for attending my inquiries.,2
1247,"I sent money through uae exchange noorbank, one cashier named karen really helped me a lot to my inquiries. I will keep coming back again 👍🏻",1
1248,Had a tough time initially when service was launched as struggled to get the app to work and accounts to get linked . But since last three months Barsha branch team helped get issues sorted out and have been using the service quite often now . Convenient . I like it . Customer support provided over telephone by Alan was also very professional .,1
1249,"I visited uae exchange hamdan old souk branch hamdan U was asssited by Jeffrey ,",0
1250,UAE exchange rates are the best in the market and services given by their staffs are excellent. I really appreciate the fantabulous service given by Mr. Ahamed Anees from Rak Nakheel branch,2
1251,"I am using uae exchange services for last 2years.Good service.special mention for Rajesh kv ,shindaga",2
1252,Good service approachable lizanne of mall of emerates Mary Grace Tacardon,2
1253,I was assisted by Jeffrey at old souk Branch hamdan I was a nice and wonderful experience,2
1254,I am permanent customer of uae exchange Uk Ltd. I met Mr Syed Muhammad Ali. He is always very kind and humble towards his customer service. It’s very easy to communicate with him. I find this branch very easy in sending the money,0
1255,Mr.Ahmad at Ruwais branch UAE Exchange very much co-operative & skill.,0
1256,Excelent service... Thanks MR SHABAB,2
1257,Thank you Mr.Litto. Finally You solved my problem to create account. Since I was trying since last week. So now it's done because of your great efforts. Thank you very much once again. Best regards Tahir Mahmood,2
1258,I was assisted by Donna at old souk Branch hamdan the service was good and the Branch is accommodating,2
1259,Thanks for the personalised services Sagara and team. As always it’s a pleasure banking with u guys,2
1260,Mr Litto is very professional and helped me through the whole online registration process. Every little details was explained to me and the registration process was completed successfully. I am very happy with his services keep up the good work,2
1261,Choosing UAE Al Nakheel RAK branch is always a good choice.. It is a worth sharing experience everytime I transact my remittances to my family back in PH. Plus the friendly service always given by Mr. Krypton Pilarca is something you can be proud of. Keep up the good service. Salute!,2
1262,"This is regarding UAE Exchange online banking service,especially thanks to Mr.Litto. He explain all the details very clearly, Anilkumar Dubai",2
1263,"The staff at Mozna Building branch, Mr. Ramadan was very quick in processing the transactions. Saved a lot of my time.",1
1264,"very good service , clarify the doubts , professional workers ,Shindagha Mall , Special mention Rajesh K Varghese",2
1265,I appreciate the best service given to me by krypton @ uae exchange rak nakheel branch. He's friendly and helpful.,2
1266,Best service from UAE exchange Rak Nakheel branch. Appreciate the service of Ahamed Anees,2
1267,"I am a regular customer of Uae exchange Naif branch.staffs are very helpful particularly Mr.Shameel he is outstanding,always approachable person..always ready to help with a smile..",2
1268,1st time i am comming in uaeexchange and i get good service excellent service time saving hasnain khan uaeexchange al manama ajman,2
1269,I would like to commend the unfailing service given by one of your staffs Krypton Pilarca at UAE Nakheel Rak branch. His enthusiast and dedication at work are just some reasons for him to keep in your good company. Continue to serve your clients as much as they need you. Godbless and more power.,2
1270,Ma'am Jay of UAE Exchange Burjuman Metro is very accomodating and she answer all my question in a nice way and All Perfect..,1
1271,I was asssited by Donna at uae Exchange hamdan old souk Branch Exellent,0
1272,"I visited uae Exchange hamdan Branch old souk Abu Dhabi , excellent service",2
1273,Very trusted and staff is active and presentable..always smile to the costumer..and very polite to anyone..good job.,2
1274,I was assisted by Nerissa at old souk Branch hamdan the service is very good,2
1275,Donna assisted me at old souk Branch hamdan Abu Dhabi the service was excellent,2
1276,Good service receiving from Taslim. All the staff are good and talking very good manner.,2
1277,Rinku assisted me at old souk Branch the service was excellent.,2
1278,I was asssited by Jeffrey at old souk Branch hamdan the service was excellent,2
1279,"Extremely happy with the customer service by Mr. Allan. He guided me through the whole procedure after some issues arose in my online account. Parallely, he talked with the staff at JLT branch and cleared all the issues. Thanks a lot Allan, this is my best customer service I received till date .",2
1280,Rinku assisted me at old souk branch hamdan Abu Dhabi the service was excellent,2
1281,Excellent service for Celeste of metrolink mall of Emirates. Evangeline Libiran,2
1282,"Good day to all! I would like to commend your Staff Joy Marave for her great service in dealing with her clients. She is nice, reliable, dependable and trustworthy. Surely, I will visit again at UAE Exchange Oud Metha Branch! Good Luck to your future endeavors!",2
1283,"Im a long time and very loyal client in UAE EXCHANGE, Ferrari Center, Bahrain and based on my own experience all their services are excellent, fast and accommodating.",2
1284,Goid customer service for brenda mall of the emerate Edwin,0
1285,UAE EXCHANGE SHINDAGHA BRANCH Good job for this branch for giving a 5 star service every time i visited. fast and Great service and been always helpful especially Mr. Bernard Laborera. Surely will recomend this branch!,2
1286,I here by would like to appreciate the good service provided and competitive rate given. Mr Sayed in your Manama Branch is always helpful and good customer service.Thank you for the continued support.,2
1287,I go to uae exchange Dubai mall branch to withdraw my salary- everyone is nice specially miss Jan she always greet me every time,0
1288,I visit dubai mall branch for sending money. They do it quickly. Fast service! Very good,2
1289,"Dubai Mall Branch is the best. They provide excellent customer service. I always go here to send money in my home country philippines. All of the staffs are approachable, friendly but at the same time professional. Keep it up guys!",2
1290,"Recent experience with UAE Exchange, well professional, excellent customer care, Polite, and confident services offered by Ms. Syeda Anum Tahir, Appreciated Goodluck",2
